,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Pickup Lat,Pickup Long,Destination Lat,Destination Long,No_Of_Orders,Age,Average_Rating,No_of_Ratings,User Id (num),Rider Id (num),Time from Pickup to Arrival
19788,2,Personal,24,4,10:44:23,24,4,10:44:34,24,4,10:53:52,24,4,10:56:48,24,4,11:04:50,5,21.2,-1.263894,36.77163,-1.2743552,36.811436,705,874,14.3,176,2064,116,482
19789,3,Business,26,2,11:01:19,26,2,11:01:42,26,2,11:04:51,26,2,11:11:07,26,2,11:31:24,9,26.0,-1.2638185,36.7930057,-1.3004062,36.829741,197,328,13.7,19,1500,154,1217
19790,3,Business,13,7,10:58:08,13,7,11:14:05,13,7,11:25:43,13,7,11:36:13,13,7,12:06:57,14,23.8,-1.225322,36.80855,-1.2237773,36.8861711,1299,986,13.1,287,1502,101,1844
19791,3,Business,1,5,15:29:06,1,5,15:30:51,1,5,15:50:01,1,5,15:53:56,1,5,16:13:37,3,28.6,-1.300921,36.828195,-1.3204504,36.840638299999995,1018,504,13.1,87,265,362,1181
19792,1,Personal,11,4,12:30:17,11,4,12:30:28,11,4,12:36:37,11,4,12:45:39,11,4,12:55:27,4,23.9,-1.2658334999999998,36.804286700000006,-1.2655306,36.828148,2719,2326,13.7,681,1036,795,588
19793,3,Business,28,3,10:24:16,28,3,10:27:10,28,3,10:36:01,28,3,10:41:25,28,3,11:35:10,4,,-1.273056,36.811298,-1.2877501,36.814659899999995,1255,593,14.5,93,1329,829,3225
19794,1,Personal,31,4,13:14:07,31,4,13:39:43,31,4,13:51:17,31,4,14:07:57,31,4,14:27:52,6,23.1,-1.3084067,36.83450139999999,-1.2763950000000002,36.825707,705,874,14.3,176,978,116,1195
19795,3,Business,5,2,11:49:54,5,2,11:50:51,5,2,11:56:55,5,2,12:09:07,5,2,12:38:51,13,21.4,-1.303596,36.778378000000004,-1.331619,36.847976,1601,1337,13.7,441,1341,379,1784
19796,3,Business,28,4,16:17:55,28,4,16:24:38,28,4,16:25:16,28,4,17:02:39,28,4,17:52:10,15,27.9,-1.290894,36.822971,-1.207546,36.7913976,1645,739,13.6,178,1389,19,2971
19797,3,Personal,3,5,12:19:42,3,5,12:20:12,3,5,12:28:04,3,5,12:55:17,3,5,13:24:02,10,21.4,-1.2985031999999999,36.7821448,-1.2754091,36.8529305,350,768,12.6,81,3379,722,1725
19798,3,Business,7,4,12:44:53,7,4,12:47:29,7,4,13:13:02,7,4,13:18:06,7,4,13:44:50,16,16.8,-1.304033,36.7848695,-1.2297202,36.874550799999994,721,984,13.8,161,3372,543,1604
19799,3,Business,29,3,11:50:59,29,3,11:51:36,29,3,12:02:38,29,3,12:43:10,29,3,12:48:59,7,18.3,-1.2924188,36.802439299999996,-1.2571472,36.795063299999995,3595,2094,14.2,960,478,217,349
19800,3,Business,29,1,16:06:13,29,1,16:08:09,29,1,16:20:02,29,1,16:24:29,29,1,17:02:06,7,,-1.207546,36.7913976,-1.225322,36.80855,2203,1260,14.5,645,909,733,2257
19801,3,Business,14,5,11:24:39,14,5,11:28:24,14,5,11:51:28,14,5,11:52:47,14,5,12:04:56,5,21.6,-1.3004062,36.829741,-1.3083266000000002,36.8494756,523,491,12.8,40,1363,267,729
19802,2,Personal,24,5,11:03:25,24,5,11:04:09,24,5,11:12:19,24,5,11:22:21,24,5,11:44:32,7,21.0,-1.2707373,36.805440999999995,-1.2929576999999999,36.7955434,682,744,14.5,119,1063,754,1331
19803,3,Business,28,1,11:51:32,28,1,12:15:49,28,1,12:26:50,28,1,12:40:18,28,1,13:30:54,17,22.7,-1.2156006000000001,36.8916865,-1.2584143,36.8048002,1299,986,13.1,287,246,101,3036
19804,1,Personal,8,1,10:20:44,8,1,10:24:37,8,1,10:41:48,8,1,10:46:42,8,1,11:12:03,8,24.7,-1.317337,36.82698,-1.3323107,36.8692616,1746,821,14.3,466,2470,648,1521
19805,1,Personal,7,2,15:45:02,7,2,16:19:53,7,2,16:32:47,7,2,16:38:53,7,2,17:04:44,6,23.2,-1.3302996,36.8707935,-1.318049,36.8556554,1043,771,14.1,76,2263,848,1551
19806,3,Business,21,1,12:25:12,21,1,12:27:24,21,1,13:01:48,21,1,13:02:51,21,1,13:28:50,13,19.8,-1.3052491000000002,36.8223899,-1.2413316,36.878552500000005,4146,1220,14.3,1149,3355,102,1559
19807,3,Business,29,4,12:11:41,29,4,12:13:05,29,4,12:16:43,29,4,12:20:20,29,4,12:27:46,3,21.7,-1.2584143,36.8048002,-1.2615888000000002,36.7928732,1753,1011,13.8,472,2828,574,446
19808,3,Business,26,2,15:57:11,26,2,16:01:22,26,2,16:10:27,26,2,16:15:29,26,2,16:35:00,3,30.8,-1.2495931,36.80650870000001,-1.2628937,36.798536999999996,432,271,13.8,62,1205,484,1171
19809,3,Business,26,2,09:36:22,26,2,09:36:55,26,2,09:57:08,26,2,10:14:42,26,2,10:30:24,4,22.0,-1.265715,36.823815,-1.2600926000000001,36.8088685,274,293,14.9,36,3291,309,942
19810,3,Business,24,4,13:54:19,24,4,13:54:38,24,4,14:07:12,24,4,14:12:10,24,4,14:59:53,17,28.2,-1.2232123,36.8932547,-1.2551895,36.7822034,215,2012,15.0,6,2112,104,2863
19811,3,Business,3,4,12:01:10,3,4,12:22:43,3,4,12:34:03,3,4,12:59:31,3,4,13:16:34,10,23.4,-1.2600926000000001,36.8088685,-1.2297799999999999,36.836215,47,488,12.0,4,60,14,1023
19812,3,Business,26,3,14:29:07,26,3,14:29:16,26,3,14:31:48,26,3,14:33:54,26,3,14:52:15,3,27.1,-1.2584143,36.8048002,-1.2551895,36.7822034,2187,853,13.1,60,2866,881,1101
19813,3,Business,25,4,08:24:00,25,4,08:29:06,25,4,08:44:38,25,4,08:53:47,25,4,08:56:40,2,,-1.3035165000000002,36.7910264,-1.304735,36.784605400000004,292,349,15.0,39,2789,678,173
19814,3,Business,18,2,16:12:44,18,2,16:16:19,18,2,16:16:21,18,2,16:51:04,18,2,17:23:23,13,23.6,-1.2584143,36.8048002,-1.2232123,36.8932547,2865,1494,14.2,843,1502,874,1939
19815,3,Business,9,5,15:18:41,9,5,15:23:33,9,5,15:38:16,9,5,15:49:13,9,5,16:44:40,15,26.3,-1.3323107,36.8692616,-1.2613768,36.801941799999994,3969,2311,14.2,722,2102,914,3327
19816,2,Business,2,2,10:49:16,2,2,10:49:32,2,2,10:55:03,2,2,11:08:35,2,2,11:23:56,7,20.8,-1.2562823,36.7741174,-1.249986,36.786390600000004,721,635,14.4,69,2303,38,921
19817,3,Business,27,1,13:47:48,27,1,13:48:17,27,1,13:48:41,27,1,14:05:51,27,1,14:19:19,7,23.2,-1.307143,36.825009,-1.331619,36.847976,799,410,13.2,46,1899,686,808
19818,3,Business,3,1,12:51:39,3,1,12:53:22,3,1,13:04:07,3,1,13:17:33,3,1,14:32:39,18,21.4,-1.2736695,36.8028996,-1.338558,36.9215488,1255,593,14.5,93,760,829,4506
19819,3,Business,6,4,14:08:03,6,4,14:11:18,6,4,14:11:55,6,4,14:40:59,6,4,14:57:19,12,23.6,-1.2927792,36.9053492,-1.2297202,36.881950700000004,2295,1166,14.2,596,3491,589,980
19820,3,Business,14,5,12:15:58,14,5,12:16:31,14,5,12:25:25,14,5,12:42:03,14,5,13:45:04,25,21.7,-1.300921,36.828195,-1.3526635,36.6646172,3453,1063,13.3,831,1245,654,3781
19821,1,Personal,25,2,12:12:30,25,2,12:13:57,25,2,12:28:54,25,2,13:00:31,25,2,13:24:24,8,24.0,-1.2658334999999998,36.804286700000006,-1.2905113000000001,36.759113799999994,2699,2287,13.7,668,779,467,1433
19822,3,Business,15,5,08:17:49,15,5,08:18:09,15,5,08:18:11,15,5,08:20:43,15,5,08:52:18,8,19.4,-1.3004062,36.829741,-1.2638185,36.7930057,6978,1990,13.3,413,633,10,1895
19823,3,Business,9,3,13:19:12,9,3,13:21:03,9,3,13:22:21,9,3,13:29:53,9,3,14:26:02,9,21.2,-1.2865096,36.8169364,-1.264384,36.767412799999995,3036,1426,14.2,955,2673,345,3369
19824,3,Business,17,5,13:16:42,17,5,13:17:17,17,5,13:18:17,17,5,13:32:54,17,5,13:58:54,14,,-1.2653676,36.79110120000001,-1.3127833999999998,36.869639899999996,1255,593,14.5,93,3070,829,1560
19825,3,Business,1,5,12:43:16,1,5,12:51:51,1,5,13:19:41,1,5,13:40:04,1,5,14:06:53,5,28.7,-1.2571472,36.795063299999995,-1.2802083999999998,36.8196685,256,449,15.0,16,3194,489,1609
19826,3,Business,7,5,15:25:44,7,5,15:31:29,7,5,15:34:01,7,5,15:37:49,7,5,16:22:11,15,,-1.2551895,36.7822034,-1.3190988000000001,36.86603970000001,369,170,13.2,40,516,582,2662
19827,3,Business,16,2,15:38:30,16,2,15:40:52,16,2,16:10:44,16,2,16:12:41,16,2,16:31:17,7,27.2,-1.2551895,36.7822034,-1.2897399,36.8270975,779,873,14.2,89,1850,208,1116
19828,3,Business,26,3,14:11:31,26,3,15:36:25,26,3,16:04:29,26,3,16:11:23,26,3,16:23:13,7,27.2,-1.281577,36.79382929999999,-1.2595421999999998,36.7871178,2719,1509,13.3,534,2801,875,710
19829,3,Business,9,5,12:26:38,9,5,12:38:16,9,5,12:51:14,9,5,12:53:18,9,5,13:33:28,8,25.5,-1.2650027,36.8126242,-1.2973168,36.7760143,152,587,13.5,13,3718,512,2410
19830,3,Business,25,4,11:56:51,25,4,11:58:09,25,4,12:02:46,25,4,12:06:28,25,4,12:20:56,9,20.1,-1.2584143,36.8048002,-1.2692149,36.74492,1337,875,14.2,243,2956,726,868
19831,3,Business,7,4,14:37:55,7,4,14:39:40,7,4,14:51:07,7,4,15:05:36,7,4,15:17:36,4,27.8,-1.3167113000000001,36.8301563,-1.3004062,36.829741,928,494,14.3,43,393,523,720
19832,3,Business,6,2,11:40:44,6,2,12:46:24,6,2,13:37:47,6,2,13:51:59,6,2,14:11:26,11,27.3,-1.331619,36.847976,-1.303596,36.778378000000004,532,740,14.0,44,1244,179,1167
19833,3,Business,26,5,14:02:51,26,5,14:26:21,26,5,14:50:44,26,5,14:54:51,26,5,15:59:41,14,,-1.3302996,36.8707935,-1.2515637,36.8119508,751,576,14.2,62,3599,675,3890
19834,3,Business,9,5,11:59:13,9,5,12:00:25,9,5,12:00:54,9,5,12:47:21,9,5,13:38:56,15,25.5,-1.2551895,36.7822034,-1.3348111,36.8614787,2034,1234,13.8,552,3108,107,3095
19835,1,Business,22,3,17:50:51,22,3,17:54:14,22,3,18:14:22,22,3,18:38:03,22,3,19:27:07,19,23.0,-1.3206928999999998,36.8621776,-1.2239216,36.8792146,2998,993,14.1,678,1781,272,2944
19836,3,Business,30,4,14:51:43,30,4,14:53:19,30,4,14:56:16,30,4,15:02:51,30,4,15:39:15,9,20.9,-1.2551895,36.7822034,-1.2977565,36.8025534,1753,1011,13.8,472,2523,574,2184
19837,3,Business,21,4,09:15:26,21,4,09:15:36,21,4,09:50:16,21,4,09:55:00,21,4,10:43:08,20,21.6,-1.2283403,36.8822756,-1.3014461000000002,36.7661381,9543,3416,13.9,1569,2869,442,2888
19838,3,Business,11,3,16:02:34,11,3,16:04:23,11,3,16:11:08,11,3,16:18:41,11,3,16:55:38,6,20.7,-1.2664428,36.809453000000005,-1.2859331,36.7865464,390,986,14.0,142,3234,312,2217
19839,3,Business,19,3,13:23:03,19,3,13:23:39,19,3,13:38:27,19,3,13:57:56,19,3,14:41:51,20,24.4,-1.300921,36.828195,-1.3494207,36.70254129999999,1907,530,13.8,305,1245,958,2635
19840,1,Personal,11,5,14:16:53,11,5,14:29:51,11,5,14:48:28,11,5,15:03:41,11,5,15:12:19,5,22.5,-1.2855798999999999,36.817620899999994,-1.2681867,36.814832200000005,2728,1359,14.2,845,812,813,518
19841,3,Business,11,2,16:02:35,11,2,16:09:07,11,2,16:19:04,11,2,16:20:45,11,2,16:44:23,9,21.2,-1.300921,36.828195,-1.2643174,36.7794769,5169,1824,14.1,1067,635,583,1418
19842,3,Business,8,5,13:32:20,8,5,14:39:37,8,5,14:47:44,8,5,15:55:29,8,5,16:30:38,21,30.6,-1.2571472,36.795063299999995,-1.3987597999999999,36.767703600000004,1034,495,14.6,63,3295,404,2109
19843,3,Business,15,5,13:03:19,15,5,13:03:48,15,5,13:30:11,15,5,13:37:37,15,5,14:06:08,16,28.2,-1.2551895,36.7822034,-1.2153260000000001,36.891993799999995,8068,2789,13.8,1372,3688,200,1711
19844,3,Business,8,1,09:09:41,8,1,09:10:10,8,1,09:14:45,8,1,09:45:30,8,1,10:35:08,19,22.1,-1.300921,36.828195,-1.1942396999999998,36.8554738,4890,1103,14.1,1011,635,329,2978
19845,3,Business,3,1,09:07:13,3,1,09:07:56,3,1,09:16:17,3,1,09:21:34,3,1,09:46:59,9,18.6,-1.2584143,36.8048002,-1.2624329,36.752581299999996,2847,2362,13.7,640,2956,407,1525
19846,3,Business,8,3,09:06:14,8,3,09:07:05,8,3,09:07:11,8,3,09:47:20,8,3,09:47:25,4,,-1.3167113000000001,36.8301563,-1.3004062,36.829741,6856,2038,13.3,402,393,239,5
19847,2,Personal,19,2,09:11:30,19,2,09:21:33,19,2,09:33:59,19,2,09:36:27,19,2,10:13:09,9,15.6,-1.2749662,36.7658781,-1.2611578,36.814530700000006,2208,1281,14.0,585,2946,89,2202
19848,3,Business,24,4,12:49:29,24,4,12:52:47,24,4,13:08:39,24,4,13:11:40,24,4,13:45:30,9,24.7,-1.2551895,36.7822034,-1.3080696000000003,36.8237191,1599,1112,12.3,339,111,755,2030
19849,1,Business,1,1,12:36:03,1,1,12:36:23,1,1,12:38:00,1,1,12:40:38,1,1,13:07:34,7,24.0,-1.2975066000000002,36.76894229999999,-1.303217,36.731466999999995,1155,824,13.0,158,421,532,1616
19850,3,Business,19,1,10:46:28,19,1,10:46:50,19,1,11:04:23,19,1,11:28:23,19,1,12:08:36,23,24.6,-1.207546,36.7913976,-1.2745321000000003,36.765088,2713,1613,14.1,865,1207,940,2413
19851,3,Business,31,5,15:57:41,31,5,16:02:55,31,5,16:25:02,31,5,17:15:22,31,5,17:25:23,14,23.6,-1.3228003000000002,36.8306435,-1.2991441000000001,36.7528804,1202,576,13.4,105,517,436,601
19852,3,Personal,6,4,11:09:35,6,4,11:11:29,6,4,11:32:54,6,4,11:42:44,6,4,11:55:28,5,21.8,-1.3052285,36.79390121,-1.2929576999999999,36.7955434,492,740,13.9,47,351,447,764
19853,3,Business,21,5,14:57:15,21,5,14:57:34,21,5,15:00:13,21,5,15:02:43,21,5,15:11:20,3,24.7,-1.2551895,36.7822034,-1.2546732,36.808679600000005,3906,2215,14.5,714,2523,658,517
19854,3,Business,13,4,08:56:54,13,4,09:00:42,13,4,10:33:38,13,4,11:01:24,13,4,11:20:38,10,22.1,-1.300921,36.828195,-1.2602337,36.79905479999999,389,297,13.6,30,635,787,1154
19855,2,Personal,29,7,14:14:24,29,7,14:14:50,29,7,14:39:05,29,7,14:54:46,29,7,15:11:02,7,23.1,-1.311208,36.778743,-1.2721028,36.795348499999996,942,878,14.5,222,2933,465,976
19856,3,Business,12,1,10:21:46,12,1,10:25:03,12,1,10:44:13,12,1,10:54:53,12,1,11:14:35,9,23.6,-1.272828,36.816608,-1.228911,36.881876,1751,618,13.8,310,2069,649,1182
19857,3,Business,24,3,14:32:35,24,3,14:33:12,24,3,14:40:32,24,3,14:42:05,24,3,15:01:10,4,,-1.2627937,36.815695700000006,-1.2732803,36.794037700000004,4315,2408,14.3,1181,1687,16,1145
19858,1,Personal,3,3,09:34:00,3,3,09:34:20,3,3,10:02:24,3,3,10:05:18,3,3,10:16:07,3,18.5,-1.2787600000000001,36.812651,-1.2732412,36.811767700000004,1450,872,13.8,329,1887,88,649
19859,3,Business,30,5,16:55:16,30,5,17:01:56,30,5,17:10:27,30,5,17:18:06,30,5,17:29:27,4,22.2,-1.266837,36.799248999999996,-1.265715,36.823815,2312,1082,14.1,370,868,279,681
19860,3,Business,8,5,12:38:09,8,5,12:41:46,8,5,13:01:23,8,5,13:03:22,8,5,13:40:13,18,28.2,-1.2571472,36.795063299999995,-1.2738108,36.9167268,3654,876,14.2,588,3354,343,2211
19861,3,Business,25,4,09:56:36,25,4,09:57:02,25,4,09:57:51,25,4,10:06:25,25,4,10:46:33,22,16.3,-1.2551895,36.7822034,-1.3562374,36.904295399999995,117,571,12.0,6,552,171,2408
19862,3,Business,28,2,11:07:09,28,2,11:43:43,28,2,12:09:11,28,2,12:23:01,28,2,13:29:24,14,17.5,-1.293515,36.897607,-1.265715,36.823815,135,677,14.3,8,868,810,3983
19863,2,Personal,20,5,15:02:48,20,5,15:02:55,20,5,15:20:12,20,5,15:22:15,20,5,15:34:18,4,20.6,-1.2765533000000002,36.82908629999999,-1.2670213,36.7994482,221,846,13.8,58,3766,616,723
19864,2,Personal,8,2,11:07:24,8,2,11:26:17,8,2,11:46:04,8,2,12:05:37,8,2,12:22:22,8,21.5,-1.2868838,36.8284259,-1.3206841999999999,36.8362301,1299,986,13.1,287,131,101,1005
19865,3,Business,25,4,12:23:03,25,4,13:24:20,25,4,13:34:57,25,4,13:37:53,25,4,14:01:58,8,,-1.303407,36.776230299999995,-1.300921,36.828195,998,733,14.6,130,265,548,1445
19866,3,Business,30,3,09:57:37,30,3,10:03:00,30,3,10:14:22,30,3,10:31:20,30,3,10:55:28,7,19.5,-1.2839186000000002,36.8222431,-1.2535486,36.7933541,1299,986,13.1,287,778,101,1448
19867,3,Business,8,1,08:57:13,8,1,08:58:04,8,1,09:10:26,8,1,09:22:23,8,1,09:36:43,7,19.9,-1.2956517,36.8036292,-1.2696908000000002,36.81519,1875,900,14.3,442,3521,105,860
19868,3,Business,13,3,11:15:32,13,3,11:15:49,13,3,11:23:57,13,3,11:40:21,13,3,12:09:50,12,24.8,-1.228911,36.881876,-1.2600926000000001,36.8088685,1683,2300,13.9,300,3291,199,1769
19869,3,Business,8,5,12:29:26,8,5,12:32:25,8,5,12:41:44,8,5,13:01:20,8,5,13:21:35,8,24.4,-1.2551895,36.7822034,-1.3045333000000001,36.82280720000001,2204,1129,14.0,517,478,79,1215
19870,3,Business,13,3,17:03:14,13,3,17:03:58,13,3,17:18:22,13,3,17:42:13,13,3,18:26:32,23,27.6,-1.2285834999999998,36.882646799999996,-1.3472066,36.7692638,847,297,14.0,108,1927,76,2659
19871,1,Personal,2,4,11:44:03,2,4,11:45:08,2,4,11:57:48,2,4,12:03:13,2,4,12:36:11,10,22.4,-1.3199853000000001,36.843423,-1.2753108999999998,36.8130185,3604,820,14.2,586,2011,85,1978
19872,3,Business,11,3,16:49:55,11,3,16:52:00,11,3,17:01:08,11,3,17:08:18,11,3,17:33:01,10,20.2,-1.2551895,36.7822034,-1.3068448000000001,36.8348641,2311,872,14.1,533,3686,770,1483
19873,3,Business,13,2,10:31:19,13,2,10:32:18,13,2,10:41:58,13,2,10:46:58,13,2,11:22:33,25,22.5,-1.2726389999999999,36.794723,-1.1567082,36.9618034,1746,821,14.3,466,3647,648,2135
19874,3,Business,25,6,14:00:32,25,6,14:01:11,25,6,14:21:15,25,6,14:27:53,25,6,14:41:23,6,,-1.3270716,36.8406371,-1.3206958,36.8769553,455,152,13.6,51,2066,2,810
19875,1,Personal,16,4,14:50:29,16,4,14:51:14,16,4,15:11:07,16,4,15:18:14,16,4,15:48:49,16,18.9,-1.2725144,36.82721779999999,-1.3568040000000001,36.746196000000005,420,734,14.8,55,3625,414,1835
19876,3,Business,15,3,09:17:49,15,3,09:18:28,15,3,09:27:05,15,3,09:31:29,15,3,10:40:31,9,16.4,-1.2551895,36.7822034,-1.2946558000000001,36.7908316,3516,569,14.3,482,2216,933,4142
19877,3,Personal,20,3,13:34:19,20,3,13:35:06,20,3,13:37:36,20,3,13:47:47,20,3,14:05:44,4,28.5,-1.2836657,36.7666744,-1.2757858,36.788684100000005,3595,2094,14.2,960,726,217,1077
19878,1,Personal,4,4,16:25:34,4,4,16:28:37,4,4,16:42:07,4,4,16:49:42,4,4,17:08:44,4,,-1.2913598,36.8025568,-1.3043649,36.7816132,2027,2408,14.4,773,3655,597,1142
19879,3,Business,27,1,11:19:14,27,1,11:23:30,27,1,11:26:20,27,1,11:31:54,27,1,12:09:29,13,20.6,-1.2551895,36.7822034,-1.3024388,36.859699,2719,1509,13.3,534,2523,875,2255
19880,3,Business,14,2,08:25:31,14,2,08:26:09,14,2,08:40:21,14,2,10:02:24,14,2,10:11:41,4,,-1.3077869,36.844320700000004,-1.3004062,36.829741,1220,339,14.6,119,1209,448,557
19881,1,Personal,10,1,09:31:22,10,1,09:31:36,10,1,09:36:51,10,1,09:50:01,10,1,10:25:21,16,18.0,-1.2960265,36.8780276,-1.2551895,36.7822034,1043,771,14.1,76,2405,848,2120
19882,3,Business,18,1,12:45:35,18,1,12:46:36,18,1,12:55:27,18,1,13:06:42,18,1,13:24:48,3,26.9,-1.2551895,36.7822034,-1.2692689,36.8055169,2312,1082,14.1,370,733,279,1086
19883,1,Personal,14,5,11:31:53,14,5,11:32:04,14,5,11:34:42,14,5,12:18:01,14,5,12:49:22,6,24.5,-1.2740396,36.7993518,-1.2933788999999998,36.808753499999995,3616,2094,14.2,913,1684,832,1881
19884,3,Business,31,5,13:45:43,31,5,13:48:06,31,5,13:51:31,31,5,14:26:43,31,5,14:26:45,4,24.7,-1.3228003000000002,36.8306435,-1.3004062,36.829741,7056,2047,13.3,411,517,619,2
19885,1,Business,26,4,16:18:35,26,4,16:20:34,26,4,16:39:34,26,4,16:48:34,26,4,17:08:55,7,19.5,-1.2867454,36.8259017,-1.2560455,36.780086700000005,2583,705,13.7,288,2599,250,1221
19886,3,Business,20,4,14:32:48,20,4,14:33:07,20,4,14:43:24,20,4,15:12:25,20,4,15:27:27,21,28.2,-1.2571472,36.795063299999995,-1.343439,36.912065000000005,4380,2363,14.3,972,2289,405,902
19887,1,Business,13,6,20:49:30,13,6,20:51:02,13,6,21:03:10,13,6,21:10:37,13,6,22:09:23,5,22.3,-1.3043821000000002,36.7840586,-1.2830073,36.7662294,557,588,14.4,69,1014,299,3526
19888,3,Business,11,2,16:15:11,11,2,16:32:51,11,2,16:50:46,11,2,16:56:15,11,2,17:33:46,10,21.2,-1.2726389999999999,36.794723,-1.2461233,36.767478499999996,1034,495,14.6,63,3647,404,2251
19889,3,Business,13,2,11:09:37,13,2,11:32:18,13,2,11:49:32,13,2,11:52:48,13,2,12:08:07,3,22.2,-1.2650027,36.8126242,-1.265432,36.795034,5770,1793,14.2,2205,3718,528,919
19890,3,Business,30,5,09:17:31,30,5,10:05:45,30,5,10:08:16,30,5,10:45:44,30,5,11:07:08,8,23.5,-1.304033,36.7848695,-1.2654094999999999,36.7973495,1645,739,13.6,178,1584,19,1284
19891,3,Personal,4,4,12:30:51,4,4,12:32:35,4,4,12:41:10,4,4,12:45:58,4,4,13:02:36,6,25.5,-1.2692689,36.8055169,-1.3034413,36.777010600000004,2493,902,13.7,285,913,903,998
19892,1,Business,9,3,17:26:27,9,3,18:14:32,9,3,18:19:10,9,3,18:43:14,9,3,19:24:15,14,21.5,-1.2297202,36.874550799999994,-1.2559559999999999,36.789867,929,1070,13.6,258,392,633,2461
19893,3,Business,27,2,15:33:48,27,2,15:34:37,27,2,15:46:06,27,2,15:53:13,27,2,16:20:13,17,25.4,-1.2726389999999999,36.794723,-1.207546,36.7913976,854,1252,13.6,201,3647,222,1620
19894,3,Business,29,2,10:15:05,29,2,10:19:03,29,2,10:23:30,29,2,10:36:26,29,2,10:45:54,4,21.6,-1.2553615,36.789537599999996,-1.269534,36.80697,680,982,14.0,207,2216,103,568
19895,3,Business,31,5,10:45:43,31,5,10:45:58,31,5,10:55:53,31,5,10:58:50,31,5,11:21:06,9,21.9,-1.2802043,36.76500789999999,-1.3066143,36.8161046,1638,934,13.7,413,615,761,1336
19896,3,Business,22,4,17:36:29,22,4,17:38:26,22,4,17:50:30,22,4,17:54:14,22,4,18:12:27,5,24.1,-1.2726389999999999,36.794723,-1.2654594,36.8216832,2222,1162,14.0,574,3647,531,1093
19897,3,Business,8,4,15:08:26,8,4,15:12:11,8,4,15:23:53,8,4,15:26:28,8,4,15:39:14,4,27.3,-1.2571472,36.795063299999995,-1.2825816,36.8092346,2305,944,13.9,449,2509,338,766
19898,2,Personal,24,1,09:32:26,24,1,09:32:40,24,1,09:51:25,24,1,10:04:47,24,1,10:40:40,17,15.6,-1.1992343,36.788489399999996,-1.290499,36.784363,2644,691,13.7,316,2034,764,2153
19899,3,Business,15,1,15:10:45,15,1,15:17:16,15,1,15:32:58,15,1,15:48:28,15,1,16:38:13,7,,-1.28878,36.8168312,-1.2551895,36.7822034,2527,1908,14.1,909,2587,58,2985
19900,3,Personal,8,2,10:27:56,8,2,10:51:35,8,2,11:06:35,8,2,11:12:22,8,2,11:27:03,9,21.3,-1.276154,36.822416499999996,-1.2477465,36.8783014,6728,2702,13.9,2027,3239,669,881
19901,2,Personal,14,5,10:50:19,14,5,10:50:27,14,5,11:10:16,14,5,11:11:39,14,5,11:22:34,3,24.4,-1.2222688999999998,36.854933700000004,-1.22966,36.84401,3516,569,14.3,482,2985,933,655
19902,3,Business,14,4,07:36:11,14,4,07:37:00,14,4,07:54:57,14,4,08:10:36,14,4,08:31:53,9,18.0,-1.2679056999999998,36.8180272,-1.2963097,36.7688221,570,741,14.0,98,142,452,1277
19903,3,Business,8,3,10:44:45,8,3,10:45:28,8,3,10:58:00,8,3,11:17:00,8,3,11:32:56,8,22.1,-1.307143,36.825009,-1.303596,36.778378000000004,532,740,14.0,44,3300,179,956
19904,3,Business,29,2,14:49:54,29,2,15:01:25,29,2,15:16:53,29,2,15:38:59,29,2,15:58:22,4,23.9,-1.2950044,36.7512209,-1.2963097,36.7688221,390,986,14.0,142,661,312,1163
19905,1,Personal,5,2,13:45:37,5,2,13:50:27,5,2,13:57:53,5,2,14:05:32,5,2,14:30:04,9,22.5,-1.29362,36.78745,-1.2646973999999997,36.80517879999999,225,878,14.1,66,2685,474,1472
19906,3,Business,23,2,12:17:33,23,2,12:17:49,23,2,12:46:53,23,2,12:48:44,23,2,13:15:25,12,,-1.279395,36.825364,-1.3472066,36.7692638,903,356,14.2,108,1927,411,1601
19907,3,Business,26,6,09:43:14,26,6,09:43:25,26,6,10:18:32,26,6,10:24:41,26,6,11:13:37,19,20.5,-1.185943,36.9276394,-1.2671943,36.8062533,1899,1207,13.0,624,2330,209,2936
19908,3,Business,4,4,15:19:02,4,4,15:24:34,4,4,15:36:10,4,4,15:40:50,4,4,16:02:44,7,24.9,-1.2925919,36.81705770000001,-1.2546732,36.808679600000005,1830,982,14.3,423,3557,74,1314
19909,3,Business,14,4,15:17:22,14,4,15:21:55,14,4,15:39:06,14,4,15:47:35,14,4,17:16:20,19,27.7,-1.32943,36.894242999999996,-1.2655306,36.828148,3506,2406,14.1,1007,722,64,5325
19910,3,Business,30,2,15:14:41,30,2,15:22:20,30,2,15:31:36,30,2,15:36:21,30,2,15:57:25,7,,-1.303596,36.778378000000004,-1.2628473,36.781805,998,733,14.6,130,3283,548,1264
19911,3,Business,9,6,09:19:49,9,6,09:20:12,9,6,09:24:04,9,6,09:43:52,9,6,10:50:57,12,20.0,-1.2859912,36.8756811,-1.28878,36.8168312,2146,1179,14.2,557,2587,771,4025
